户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途,单价
2室2厅,高楼层/共32层,59.9,平层/其他,45.0,中天甜蜜小镇6组团,云岩区,东南,有,2021年12月03日 ,普通住宅 ,7513
1室1厅,中楼层/共8层,53,平层/简装,46.0,大正君苑,云岩区,南,无,2021年12月03日 ,普通住宅 ,8680
2室1厅,中楼层/共35层,60,平层/精装,45.0,渔安新城E组团,云岩区,南,有,2021年12月03日 ,普通住宅 ,7500
3室2厅,高楼层/共34层,112,平层/精装,135.0,万科新都荟,云岩区,东南,无,2021年12月03日 ,普通住宅 ,12054
4室3厅,中楼层/共18层,146,平层/其他,119.8,智慧龙城颐景苑,云岩区,南北,有,2021年12月03日 ,普通住宅 ,8206
2室1厅,低楼层/共9层,55.41,平层/精装,45.0,天玺华庭小区,云岩区,南,无,2021年12月03日 ,普通住宅 ,8122
1室1厅,高楼层/共30层,50.5,平层/精装,32.0,中天Plus三组团,云岩区,南,有,2021年12月03日 ,普通住宅 ,6337
4室2厅,高楼层/共6层,110,平层/精装,99.0,警苑社区,云岩区,东南,无,2021年12月03日 ,普通住宅 ,9000
3室2厅,中楼层/共34层,89.36,平层/精装,88.0,天誉城,云岩区,南北,有,2021年12月03日 ,普通住宅 ,9848
3室2厅,高楼层/共32层,123.58,平层/精装,83.8,恒大名都,云岩区,南北,有,2021年12月03日 ,普通住宅 ,6782
1室1厅,高楼层/共35层,52.63,平层/其他,30.2,中天甜蜜小镇1组团,云岩区,东南,有,2021年12月03日 ,普通住宅 ,5739
3室1厅,中楼层/共45层,89.73,平层/毛坯,66.0,花果园X区,云岩区,东南,有,2021年12月03日 ,普通住宅 ,7356
4室2厅,高楼层/共33层,132,平层/其他,130.0,中天未来方舟F10组团盛棠,云岩区,南,无,2021年12月03日 ,普通住宅 ,9849
4室1厅,低楼层/共26层,121.6,平层/精装,113.0,贝地卢加诺,云岩区,南,有,2021年12月03日 ,普通住宅 ,9293
3室1厅,中楼层/共8层,101.38,平层/简装,67.0,新联小区,云岩区,南,无,2021年12月02日 ,普通住宅 ,6609
2室2厅,中楼层/共8层,99.25,平层/精装,85.0,日月圆,云岩区,东南南,无,2021年12月02日 ,普通住宅 ,8565
2室1厅,高楼层/共9层,78.31,平层/精装,48.0,智慧龙城商业广场,云岩区,南,有,2021年12月02日 ,普通住宅 ,6130
2室1厅,高楼层/共4层,53,平层/简装,31.0,照壁巷19号,云岩区,南北,无,2021年12月02日 ,普通住宅 ,5850
3室2厅,中楼层/共28层,119,平层/精装,90.0,美的云熙府,云岩区,东南,有,2021年12月02日 ,普通住宅 ,7564
3室1厅,高楼层/共20层,99.9,平层/精装,83.88,鸿福景苑,云岩区,西,有,2021年12月02日 ,普通住宅 ,8397
2室1厅,高楼层/共30层,71.64,平层/简装,54.0,圣泉流云花园观云邸,云岩区,东,有,2021年12月02日 ,普通住宅 ,7538
3室2厅,高楼层/共33层,111,平层/其他,112.0,未来方舟G1组团,云岩区,南,有,2021年12月02日 ,普通住宅 ,10091
3室2厅,中楼层/共43层,90,平层/精装,63.0,花果园X区,云岩区,东南,有,2021年12月02日 ,普通住宅 ,7000
3室1厅,低楼层/共30层,105.28,平层/精装,93.0,未来方舟H6组团,云岩区,东南南,有,2021年12月02日 ,普通住宅 ,8834
4室1厅,中楼层/共9层,95.56,平层/其他,79.0,毓秀路3号,云岩区,南,无,2021年12月02日 ,普通住宅 ,8268
2室2厅,中楼层/共35层,59.7,平层/精装,40.0,渔安新城E组团,云岩区,南北,有,2021年12月02日 ,普通住宅 ,6701
3室1厅,中楼层/共32层,142.73,平层/毛坯,159.0,未来方舟F9组团,云岩区,南,有,2021年12月02日 ,普通住宅 ,11140
2室2厅,中楼层/共34层,89.9,平层/精装,92.0,保利·云山国际,云岩区,东南,有,2021年12月02日 ,普通住宅 ,10234
3室2厅,高楼层/共37层,139,平层/精装,236.0,万科公园5号,云岩区,东南,有,2021年12月02日 ,普通住宅 ,16979
4室1厅,高楼层/共28层,129.14,平层/精装,92.0,贝地卢加诺,云岩区,东南,有,2021年12月02日 ,普通住宅 ,7125
3室2厅,高楼层/共48层,85,平层/精装,75.0,中国普天中央国际·书香里,云岩区,东,有,2021年12月02日 ,普通住宅 ,8824
3室2厅,低楼层/共48层,85,平层/精装,75.0,中国普天中央国际·书香里,云岩区,东,有,2021年12月02日 ,普通住宅 ,8824
3室2厅,中楼层/共8层,113.86,平层/简装,71.6,开磷百花小区,云岩区,东南,无,2021年12月02日 ,普通住宅 ,6289
3室2厅,高楼层/共10层,93.82,平层/其他,130.0,龙砚东山,云岩区,南,有,2021年12月02日 ,普通住宅 ,13857
4室2厅,高楼层/共10层,141.5,平层/其他,200.0,龙砚东山,云岩区,南,有,2021年12月02日 ,普通住宅 ,14135
4室2厅,高楼层/共29层,130,平层/其他,150.0,新城·玺樾台,云岩区,南北,无,2021年12月02日 ,普通住宅 ,11539
3室2厅,高楼层/共10层,93.82,平层/精装,102.0,龙砚东山,云岩区,南,有,2021年12月02日 ,普通住宅 ,10872
3室2厅,高楼层/共9层,138.87,平层/毛坯,169.6,龙砚东山,云岩区,南,有,2021年12月02日 ,普通住宅 ,12213
6室1厅,高楼层/共11层,141.15,平层/其他,200.0,龙砚东山,云岩区,南,有,2021年12月02日 ,普通住宅 ,14170
6室2厅,高楼层/共11层,141.15,平层/其他,200.0,龙砚东山,云岩区,南,无,2021年12月02日 ,普通住宅 ,14170
4室1厅,高楼层/共11层,93.59,平层/其他,132.0,龙砚东山,云岩区,南,有,2021年12月02日 ,普通住宅 ,14105
4室2厅,高楼层/共11层,93.59,平层/其他,132.0,龙砚东山,云岩区,南,无,2021年12月02日 ,普通住宅 ,14105
4室2厅,高楼层/共11层,93.59,平层/其他,133.0,龙砚东山,云岩区,南,有,2021年12月02日 ,普通住宅 ,14211
6室2厅,高楼层/共11层,141.15,平层/其他,216.0,龙砚东山,云岩区,南,有,2021年12月02日 ,普通住宅 ,15303
2室1厅,中楼层/共6层,92,平层/毛坯,72.0,市西路536号,云岩区,南,无,2021年12月01日 ,普通住宅 ,7827
2室2厅,中楼层/共8层,62.75,平层/精装,43.0,水电九局内区宿舍,云岩区,东南,无,2021年12月01日 ,普通住宅 ,6853
2室1厅,中楼层/共16层,73.28,平层/简装,66.0,瑞金北路68号院,云岩区,南,有,2021年12月01日 ,普通住宅 ,9007
3室2厅,低楼层/共34层,83.95,平层/精装,68.0,中国普天中央国际,云岩区,南,有,2021年12月01日 ,普通住宅 ,8101
4室2厅,低楼层/共29层,150,平层/精装,157.5,中天花园.御翠岭,云岩区,东南,有,2021年12月01日 ,普通住宅 ,10500
4室2厅,高楼层/共31层,148.54,平层/毛坯,135.0,万科公园传奇,云岩区,西南,无,2021年12月01日 ,普通住宅 ,9089
2室1厅,中楼层/共9层,61.76,平层/简装,44.0,狮峰路,云岩区,西,无,2021年12月01日 ,普通住宅 ,7125
1室1厅,中楼层/共19层,45,平层/精装,50.0,锦绣星城,云岩区,东南,有,2021年12月01日 ,普通住宅 ,11112
2室1厅,低楼层/共33层,62,平层/精装,36.0,中天甜蜜小镇6组团,云岩区,东南,有,2021年12月01日 ,普通住宅 ,5807
1室1厅,中楼层/共42层,53.36,平层/其他,30.0,中天甜蜜小镇5组团,云岩区,南,有,2021年12月01日 ,普通住宅 ,5623
2室2厅,中楼层/共8层,61,平层/简装,48.0,向阳路31号院,云岩区,南,无,2021年12月01日 ,普通住宅 ,7869
3室2厅,高楼层/共32层,97,平层/其他,110.0,万科新都荟,云岩区,南,无,2021年12月01日 ,普通住宅 ,11341
3室2厅,低楼层/共33层,105,平层/精装,95.0,万科新都荟,云岩区,东南,无,2021年12月01日 ,普通住宅 ,9048
2室1厅,中楼层/共34层,75,平层/其他,43.0,麒麟苑,云岩区,南北,有,2021年12月01日 ,普通住宅 ,5734
3室2厅,中楼层/共31层,113,平层/精装,90.0,黔灵山国际社区,云岩区,西南,有,2021年12月01日 ,普通住宅 ,7965
3室2厅,低楼层/共8层,75,平层/简装,65.0,国水电九局,云岩区,南,无,2021年12月01日 ,普通住宅 ,8667
3室2厅,地下室/共33层,95,平层/其他,78.0,未来方舟C2组团,云岩区,东南,有,2021年12月01日 ,普通住宅 ,8211
3室1厅,中楼层/共8层,59.71,平层/简装,48.0,延安北巷5号,云岩区,南,无,2021年12月01日 ,普通住宅 ,8039
3室2厅,高楼层/共32层,95,平层/其他,135.0,万科新都荟,云岩区,南,无,2021年12月01日 ,普通住宅 ,14211
2室1厅,低楼层/共35层,60.13,平层/精装,43.0,渔安新城E组团,云岩区,南,有,2021年12月01日 ,普通住宅 ,7152
3室2厅,低楼层/共8层,101.69,平层/其他,72.0,丽景阳天,云岩区,南北,无,2021年12月01日 ,普通住宅 ,7081
2室1厅,高楼层/共6层,55,平层/简装,55.0,华宫巷9号,云岩区,东南,无,2021年11月30日 ,普通住宅 ,10000
2室1厅,低楼层/共7层,45,平层/其他,39.8,友谊小区,云岩区,东南,无,2021年11月30日 ,普通住宅 ,8845
2室2厅,高楼层/共30层,84.46,平层/精装,60.0,罗马假日小区,云岩区,西,有,2021年11月30日 ,普通住宅 ,7104
1室1厅,高楼层/共8层,56.06,平层/简装,56.0,香狮路8号,云岩区,东南,无,2021年11月30日 ,普通住宅 ,9990
3室2厅,中楼层/共32层,115.38,平层/毛坯,95.0,万科云岩大都会,云岩区,东,有,2021年11月30日 ,普通住宅 ,8234
2室2厅,低楼层/共29层,89.33,平层/精装,65.0,恒大名都,云岩区,东,有,2021年11月30日 ,普通住宅 ,7277
2室1厅,中楼层/共8层,62,平层/简装,66.0,省府东街8号,云岩区,东南,无,2021年11月30日 ,普通住宅 ,10646
3室2厅,高楼层/共29层,112,平层/精装,100.0,未来方舟F6组团,云岩区,南北,有,2021年11月30日 ,普通住宅 ,8929
2室1厅,中楼层/共8层,81.13,平层/简装,60.0,友谊小区,云岩区,东南,无,2021年11月30日 ,普通住宅 ,7396
2室1厅,低楼层/共45层,65,平层/简装,51.0,花果园X区,云岩区,东南,有,2021年11月30日 ,普通住宅 ,7847
2室1厅,低楼层/共24层,57.8,平层/简装,57.8,银通花园,云岩区,南,有,2021年11月30日 ,普通住宅 ,10000
2室1厅,中楼层/共26层,69,平层/精装,68.8,银通花园,云岩区,东南,有,2021年11月30日 ,普通住宅 ,9972
4室1厅,高楼层/共8层,105,平层/其他,88.0,华宫巷1号,云岩区,北,无,2021年11月30日 ,普通住宅 ,8381
3室1厅,高楼层/共39层,156,平层/简装,200.0,中央公园,云岩区,南,有,2021年11月30日 ,普通住宅 ,12821
3室2厅,高楼层/共39层,156,平层/简装,190.0,中央公园,云岩区,南,有,2021年11月30日 ,普通住宅 ,12180
3室2厅,中楼层/共28层,102,平层/精装,90.0,美的云熙府,云岩区,西南,有,2021年11月30日 ,普通住宅 ,8824
1室1厅,高楼层/共35层,54.87,平层/精装,33.8,渔安新城E组团,云岩区,东东南,有,2021年11月30日 ,普通住宅 ,6161
3室2厅,中楼层/共43层,100,平层/精装,73.0,花果园X区,云岩区,东南,有,2021年11月30日 ,普通住宅 ,7300
4室2厅,低楼层/共30层,150,平层/精装,188.0,未来方舟G4组团,云岩区,南北,有,2021年11月30日 ,普通住宅 ,12534
3室2厅,中楼层/共6层,75.88,平层/精装,70.0,市北巷水电九局,云岩区,南,无,2021年11月30日 ,普通住宅 ,9226
3室2厅,高楼层/共31层,132,平层/毛坯,115.0,万科公园传奇,云岩区,西北,无,2021年11月29日 ,普通住宅 ,8713
1室1厅,中楼层/共7层,61,平层/其他,65.0,民生路127号,云岩区,东南,无,2021年11月29日 ,普通住宅 ,10656
3室2厅,高楼层/共6层,90.75,平层/简装,60.0,延安西路242号,云岩区,南北,无,2021年11月29日 ,普通住宅 ,6612
3室2厅,中楼层/共21层,123.35,平层/毛坯,138.0,中天世纪新城六组团,云岩区,东南,有,2021年11月29日 ,普通住宅 ,11188
2室1厅,高楼层/共34层,77.5,平层/精装,83.0,未来方舟F12组团,云岩区,东南,有,2021年11月29日 ,普通住宅 ,10710
3室2厅,低楼层/共33层,106.9,平层/毛坯,98.0,万科富中翡翠传奇森林公园,云岩区,东南,有,2021年11月29日 ,普通住宅 ,9168
4室3厅,高楼层/共8层,135.9,平层/精装,140.0,金狮小区顺海苑,云岩区,南北,无,2021年11月29日 ,普通住宅 ,10302
3室2厅,中楼层/共12层,134.42,平层/精装,96.0,天然居B区,云岩区,南,无,2021年11月29日 ,普通住宅 ,7142
3室1厅,中楼层/共6层,126.74,平层/毛坯,126.0,未来方舟H7组团,云岩区,南,有,2021年11月29日 ,普通住宅 ,9942
4室2厅,高楼层/共31层,145.6,平层/毛坯,140.0,万科公园传奇,云岩区,南北,有,2021年11月29日 ,普通住宅 ,9616
4室2厅,中楼层/共31层,155.35,平层/精装,225.0,未来方舟G1组团,云岩区,南,有,2021年11月29日 ,普通住宅 ,14484
3室1厅,低楼层/共11层,128,平层/精装,128.0,中天世纪新城四组团,云岩区,东东南,无,2021年11月29日 ,普通住宅 ,10000
3室2厅,中楼层/共35层,89.27,平层/精装,89.0,保利·云山国际,云岩区,东南,有,2021年11月29日 ,普通住宅 ,9970
2室2厅,高楼层/共33层,88.33,平层/精装,115.0,未来方舟G5组团,云岩区,南,有,2021年11月29日 ,普通住宅 ,13020
2室1厅,高楼层/共9层,90.34,平层/简装,56.0,友谊小区,云岩区,东南南西北北,无,2021年11月29日 ,普通住宅 ,6199
3室2厅,中楼层/共32层,87.69,平层/其他,70.0,贝地领航,云岩区,南北,有,2021年11月29日 ,普通住宅 ,7983
3室2厅,高楼层/共33层,89,平层/精装,116.0,万科·麓山,云岩区,南,无,2021年11月29日 ,普通住宅 ,13034
2室1厅,高楼层/共45层,65,平层/精装,46.6,花果园X区,云岩区,西南东南,有,2021年11月29日 ,普通住宅 ,7170
3室2厅,中楼层/共35层,116,平层/精装,196.0,银海元隆广场,云岩区,南北,有,2021年11月29日 ,普通住宅 ,16897
3室2厅,低楼层/共42层,106.27,平层/精装,95.8,中国普天中央国际,云岩区,东,有,2021年11月29日 ,普通住宅 ,9015
2室1厅,中楼层/共8层,56.88,平层/精装,52.8,中华北路111号,云岩区,南,无,2021年11月29日 ,普通住宅 ,9283
3室2厅,中楼层/共44层,80.79,平层/其他,59.0,花果园X区,云岩区,东南,有,2021年11月29日 ,普通住宅 ,7303
3室2厅,高楼层/共43层,180.32,平层/精装,145.0,东安新苑,云岩区,南,有,2021年11月29日 ,普通住宅 ,8042
2室2厅,高楼层/共43层,98.64,平层/精装,100.0,东安新苑,云岩区,东,有,2021年11月29日 ,普通住宅 ,10138
2室1厅,高楼层/共5层,70,平层/精装,80.0,八鸽岩路119号,云岩区,东,无,2021年11月29日 ,普通住宅 ,11429
1室1厅,高楼层/共32层,52.02,平层/毛坯,27.0,中天甜蜜小镇6组团,云岩区,东南,有,2021年11月28日 ,普通住宅 ,5191
2室1厅,低楼层/共6层,81.25,平层/精装,50.0,碧云山庄,云岩区,东南,有,2021年11月28日 ,普通住宅 ,6154
3室2厅,低楼层/共32层,126,平层/精装,135.0,未来方舟H3组团,云岩区,南,有,2021年11月28日 ,普通住宅 ,10715
2室1厅,高楼层/共18层,71,平层/精装,51.8,天骄北苑,云岩区,南北,有,2021年11月28日 ,普通住宅 ,7296
3室2厅,高楼层/共32层,80.88,平层/精装,69.0,贝地领航,云岩区,西南,有,2021年11月28日 ,普通住宅 ,8532
2室1厅,高楼层/共9层,66,平层/精装,90.0,貴山苑,云岩区,南,无,2021年11月28日 ,普通住宅 ,13637
3室2厅,低楼层/共30层,133,平层/精装,160.0,施格名门,云岩区,南北,无,2021年11月28日 ,普通住宅 ,12031
3室2厅,低楼层/共8层,94.74,平层/精装,96.8,新街花园,云岩区,南北,无,2021年11月28日 ,普通住宅 ,10218
2室1厅,中楼层/共8层,51,平层/简装,45.0,宅吉小区,云岩区,北,无,2021年11月28日 ,普通住宅 ,8824
4室1厅,高楼层/共8层,140.75,平层/其他,156.0,日月圆,云岩区,东南,无,2021年11月28日 ,普通住宅 ,11084
3室2厅,高楼层/共32层,141.23,平层/精装,138.0,枫林,云岩区,东南,有,2021年11月28日 ,普通住宅 ,9772
2室1厅,高楼层/共6层,70,平层/精装,55.0,二桥巷3号,云岩区,南,无,2021年11月28日 ,普通住宅 ,7858
3室2厅,中楼层/共34层,106,平层/精装,105.0,中国普天中央国际,云岩区,东,有,2021年11月28日 ,普通住宅 ,9906
2室2厅,低楼层/共41层,59.87,平层/精装,40.0,中天甜蜜小镇2组团,云岩区,南,有,2021年11月28日 ,普通住宅 ,6682
3室2厅,高楼层/共6层,132,平层/精装,92.0,檀溪谷,云岩区,东西,无,2021年11月28日 ,普通住宅 ,6970
2室1厅,高楼层/共8层,68.7,平层/其他,57.0,市北街110号,云岩区,南,无,2021年11月28日 ,普通住宅 ,8297
4室2厅,中楼层/共29层,156.43,平层/精装,170.0,未来方舟G4组团,云岩区,东南,有,2021年11月28日 ,普通住宅 ,10868
3室2厅,低楼层/共8层,145,平层/精装,100.0,鸿福景苑,云岩区,东南,无,2021年11月28日 ,普通住宅 ,6897
3室2厅,高楼层/共23层,133.4,平层/精装,103.0,檀溪谷,云岩区,东南南,有,2021年11月28日 ,普通住宅 ,7722
3室2厅,低楼层/共48层,91.4,平层/精装,90.0,中国普天中央国际,云岩区,东南,有,2021年11月27日 ,普通住宅 ,9847
3室2厅,中楼层/共23层,110.92,平层/精装,102.0,未来方舟F7组团,云岩区,东南,有,2021年11月27日 ,普通住宅 ,9196
2室1厅,中楼层/共30层,92.4,平层/简装,87.0,上海之春,云岩区,南北,有,2021年11月27日 ,普通住宅 ,9416
2室1厅,中楼层/共22层,88.12,平层/简装,90.0,和平公寓,云岩区,西南,有,2021年11月27日 ,普通住宅 ,10214
4室1厅,低楼层/共31层,122.63,平层/精装,111.0,未来方舟E1组团（斯美郡）,云岩区,南,有,2021年11月27日 ,普通住宅 ,9052
3室1厅,高楼层/共7层,73.75,平层/精装,53.8,浣纱路49号,云岩区,东南,无,2021年11月27日 ,普通住宅 ,7295
3室2厅,中楼层/共8层,81,平层/精装,82.0,贵信花园,云岩区,南,无,2021年11月27日 ,普通住宅 ,10124
3室1厅,中楼层/共6层,100.15,平层/简装,80.0,银佳花园,云岩区,南,无,2021年11月27日 ,普通住宅 ,7989
4室2厅,中楼层/共8层,165,平层/精装,190.0,普陀社区党建文化院落,云岩区,东南,无,2021年11月27日 ,普通住宅 ,11516
4室2厅,中楼层/共48层,120,平层/毛坯,92.0,中国普天中央国际·书香里,云岩区,东,有,2021年11月27日 ,普通住宅 ,7667
2室2厅,高楼层/共41层,60,平层/其他,40.0,中天甜蜜小镇2组团,云岩区,东南,有,2021年11月27日 ,普通住宅 ,6667
2室2厅,高楼层/共8层,70.28,平层/简装,45.0,百灵小区,云岩区,东南,无,2021年11月27日 ,普通住宅 ,6403
2室1厅,高楼层/共35层,59.77,平层/精装,48.9,渔安新城E组团,云岩区,南,有,2021年11月26日 ,普通住宅 ,8182
2室1厅,高楼层/共42层,53,平层/精装,36.0,中天甜蜜小镇5组团,云岩区,东南,有,2021年11月26日 ,普通住宅 ,6793
2室2厅,高楼层/共8层,76.17,平层/简装,82.0,党建文化进百院,云岩区,南,无,2021年11月26日 ,普通住宅 ,10766
3室2厅,中楼层/共32层,120.16,平层/其他,138.0,未来方舟H2组团,云岩区,西南,有,2021年11月26日 ,普通住宅 ,11485
2室1厅,中楼层/共33层,60.02,平层/精装,34.0,中天甜蜜小镇6组团,云岩区,南,有,2021年11月26日 ,普通住宅 ,5665
