本数据由邢不行整理,,,,,,,,,,,,,,
基金代码,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
002515.OF,,,,,,,,,,0.079717457,-0.046728972,0.171670909,0.29511025,0.048794
005632.OF,,,,,,,,,,,,0.294308943,0.294769301,0.240628
515380.OF,,,,,,,,,,,,,0.294622768,-0.046824
510330.OF,,,,,,-0.054318044,0.535252667,0.089336118,-0.085948229,0.236988321,-0.238764438,0.382008687,0.294549707,-0.051714
502048.OF,,,,,,,,,-0.025576013,0.272563941,-0.169642989,0.342106651,0.294512987,-0.074805
007339.OF,,,,,,,,,,,,,0.294473351,-0.041716
515590.OF,,,,,,,,,,,,,0.294212677,0.166459
005445.OF,,,,,,,,,,,,0.393325093,0.29418027,0.050521
510800.OF,,,,,,,,,,,-0.194624838,0.408137948,0.294159105,-0.085364
004557.OF,,,,,,,,,,,,,0.293899463,0.043829
003053.OF,,,,,,,,,,0.106962664,-0.243391067,0.607228916,0.293853073,0.115295
005231.OF,,,,,,,,,,,-0.163707103,0.352737683,0.293827886,0.039138
007096.OF,,,,,,,,,,,,,0.293715808,-0.03184
004560.OF,,,,,,,,,,,-0.031611629,0.213737491,0.293364284,-0.095556
002779.OF,,,,,,,,,,0.085458638,-0.17007359,0.171428571,0.292682927,0.035133
006887.OF,,,,,,,,,,,,,0.292603336,0.011501
006888.OF,,,,,,,,,,,,,0.292603336,0.011501
002288.OF,,,,,,,,,,0.049407115,0.020715631,0.172189041,0.292563685,-0.050962
162211.OF,,,0.123737374,-0.162882083,0.007952286,0.250009669,0.023575638,0.122840691,-0.285470085,0.057416268,-0.291855204,0.201277955,0.292553191,-0.013374
161217.OF,,,,,0.048717949,-0.341075795,0.261595547,-0.086764706,0.009661836,0.237639553,-0.291237113,0.243636364,0.292397661,0.510181
001782.OF,,,,,,,,,,,-0.021484375,0.338323353,0.292319165,0.323716
161017.OF,,,,,0.077738516,0.166120219,0.387066542,0.47027027,-0.061580882,0.092066601,-0.27813215,0.314898492,0.292253521,0.168029
005961.OF,,,,,,,,,,,,0.230555556,0.292231001,0.111507
004561.OF,,,,,,,,,,,-0.106771092,0.208102109,0.292145154,-0.094561
159919.OF,,,,,,-0.056002537,0.545847678,0.069855238,-0.093904699,0.233665807,-0.240279797,0.380880575,0.291786258,-0.051169
001214.OF,,,,,,,,,-0.152049959,0.031059878,-0.302484472,0.288290294,0.291515466,0.164571
001244.OF,,,,,,,,,0.004207848,0.178132918,-0.270650585,0.318527316,0.291365573,0.22704
510380.OF,,,,,,,,,,,,0.381837215,0.291193182,-0.040631
005014.OF,,,,,,,,,,,-0.016278838,0.154720812,0.290926675,0.076892
510300.OF,,,,,,-0.057980198,0.533905688,0.070994143,-0.096289807,0.231452051,-0.23912616,0.380109002,0.290907314,-0.052216
005608.OF,,,,,,,,,,,,0.241924852,0.290870488,0.040214
005232.OF,,,,,,,,,,,-0.166517011,0.349413455,0.290675163,0.037142
005589.OF,,,,,,,,,,,,0.336461973,0.289947673,0.032269
501026.OF,,,,,,,,,,-0.061544691,-0.251537051,0.324398328,0.289880305,-0.051628
004496.OF,,,,,,,,,,,-0.155107068,0.610182797,0.289873241,0.291037
001844.OF,,,,,,,,,,,-0.051909892,0.329545455,0.28982129,0.321687
660008.OF,,,,,0.087904458,-0.057058974,0.522539597,0.064550547,-0.090537042,0.226558913,-0.226489967,0.371019262,0.289325049,-0.045395
000893.OF,,,,,,,,0.352142111,-0.369397218,-0.111519608,-0.344827586,0.338947368,0.289308176,0.129268
510220.OF,,,,,0.002888981,0.067489712,0.486507324,0.223807054,-0.170781796,0.101419721,-0.246267782,0.323839433,0.288683765,0.107442
004497.OF,,,,,,,,,,,-0.155013446,0.608661059,0.288560729,0.290289
005664.OF,,,,,,,,,,,,0.126984127,0.288343558,0.074044
161128.OF,,,,,,,,,,0.207569841,0.020563847,0.492931427,0.288217687,0.128638
070030.OF,,,,,,0.388619855,0.204010462,0.564215654,-0.205412002,-0.119908903,-0.339351267,0.304518127,0.2881782,0.072203
006104.OF,,,,,,,,,,,,0.322365445,0.288136819,0.22479
000121.OF,,,,,,,0.215491559,0.181372549,0.029737206,0.070517126,-0.052070263,0.219722038,0.2881172,0.037068
001270.OF,,,,,,,,,0.028047684,0.073076158,-0.087371444,0.367880402,0.288105413,0.125795
006087.OF,,,,,,,,,,,,0.298308103,0.288065844,0.16254
004510.OF,,,,,,,,,,,-0.223435948,0.305626598,0.287952987,0.197719
159944.OF,,,,,,,,,-0.066048035,0.120046756,-0.363076602,0.252334917,0.287452571,0.327337
003054.OF,,,,,,,,,,0.103134479,-0.246562786,0.599756691,0.287452471,0.111636
007287.OF,,,,,,,,,,,,,0.287408244,-0.172953
163407.OF,,,,-0.197920998,0.093960601,-0.046439995,0.571623804,0.095098814,0.007002093,0.31827957,-0.16949429,0.392195377,0.287024409,-0.089637
005015.OF,,,,,,,,,,,-0.018475981,0.154660155,0.287010927,0.074427
159968.OF,,,,,,,,,,,,,0.286842305,0.17445
005405.OF,,,,,,,,,,,,0.368997473,0.286769231,-0.050693
159935.OF,,,,,,,0.399658669,0.42239277,-0.177701578,0.022015086,-0.308772351,0.27421875,0.286463656,0.131169
006457.OF,,,,,,,,,,,,0.329303627,0.286283352,0.039091
002833.OF,,,,,,,,,,0.096022499,-0.242210411,0.432942315,0.286100093,0.075005
001596.OF,,,,,,,,,,,-0.057245081,0.155185137,0.286098655,0.059972
515390.OF,,,,,,,,,,,,,0.286097319,-0.006177
002177.OF,,,,,,,,,,,-0.062209842,0.151765983,0.285983067,0.059254
001443.OF,,,,,,,,,0.03888335,0.110270733,0.025046382,0.21346045,0.285947712,0.037227
000978.OF,,,,,,,,,-0.022611233,0.118656716,-0.299554867,0.249007936,0.285941223,0.236566
002385.OF,,,,,,,,,,0.265216644,-0.217681013,0.340086957,0.285774084,-0.057252
162107.OF,,,,,,0.116508416,0.304362746,0.334753496,-0.207894142,-0.176090152,-0.293529971,0.306397306,0.285438144,0.05203
002197.OF,,,,,,,,,0.004,0.028884462,0.003872217,0.095178399,0.285374659,0.061652
005711.OF,,,,,,,,,,,,0.796619396,0.285299245,-0.083584
002166.OF,,,,,,,,,,,,0.271092669,0.284548422,0.034731
005851.OF,,,,,,,,,,,,0.34533447,0.284481394,-0.028293
003308.OF,,,,,,,,,,0.172823482,-0.166017294,0.178377727,0.284238519,-0.031937
005152.OF,,,,,,,,,,,,0.363988383,0.2841022,-0.048251
510350.OF,,,,,,,,,,,,,0.283794718,-0.047329
001271.OF,,,,,,,,,0.022921944,0.069003505,-0.096121417,0.3514194,0.283624919,0.121584
007028.OF,,,,,,,,,,,,,0.283612233,0.152768
004687.OF,,,,,,,,,,,,0.108108922,0.283307347,0.053362
005665.OF,,,,,,,,,,,,0.117549345,0.283203637,0.070864
160215.OF,,,,-0.218910586,0.034210526,0.08778626,0.341520468,0.54141238,0.00327176,0.263124719,-0.237224303,0.405975395,0.283125,0.135899
005727.OF,,,,,,,,,,,,0.299058437,0.283018868,0.069046
001444.OF,,,,,,,,,0.030907278,0.107243633,0.028142589,0.21044738,0.2830033,0.035732
167601.OF,,,,,,,,,,,-0.276350338,0.28067902,0.282910048,-0.074927
001980.OF,,,,,,,,,,,,0.319234882,0.28278098,0.341547
004453.OF,,,,,,,,,,,0.011764706,0.229651163,0.282348306,0.048424
007029.OF,,,,,,,,,,,,,0.2823031,0.1519
004688.OF,,,,,,,,,,,,0.10700824,0.281935911,0.052556
007230.OF,,,,,,,,,,,,,0.281851103,-0.092347
005406.OF,,,,,,,,,,,,0.3637937,0.281387479,-0.053876
007288.OF,,,,,,,,,,,,,0.280910551,-0.175946
001449.OF,,,,,,,,,0.081632653,0.004444262,-0.238183503,0.520681265,0.2808,0.103061
006401.OF,,,,,,,,,,,,,0.280764308,0.334571
005416.OF,,,,,,,,,,,,0.283692372,0.280745845,0.08577
000311.OF,,,,,,,0.545632974,0.18984127,-0.006937033,0.33581496,-0.234626301,0.349814586,0.280677656,-0.012513
006768.OF,,,,,,,,,,,,,0.280620772,-0.038655
519629.OF,,,,,,,,,,0.136,-0.102502963,0.22688172,0.280606389,0.047389
270010.OF,,0.850468561,-0.122956516,-0.230188679,0.08627451,-0.061371841,0.504807692,0.050479233,-0.085097324,0.224785586,-0.223917056,0.355738966,0.280555126,-0.043028
501036.OF,,,,,,,,,,,-0.298348933,0.278926859,0.279854682,0.166468
004454.OF,,,,,,,,,,,0.011673152,0.229807692,0.279827991,0.047346
004635.OF,,,,,,,,,,,-0.169059761,0.173611111,0.279559846,-0.034967
005504.OF,,,,,,,,,,,,0.247637747,0.278646602,-0.117846
002839.OF,,,,,,,,,,,,,0.2785191,0.019534
004576.OF,,,,,,,,,,,-0.183017145,0.024711288,0.278356762,-0.013082
002987.OF,,,,,,,,,,0.219633943,-0.225484311,0.352286338,0.278018027,-0.044478
519630.OF,,,,,,,,,,0.135,-0.103527602,0.225215517,0.277884956,0.046898
159923.OF,,,,,,,0.602325581,-0.013062409,-0.061029412,0.309318716,-0.213516746,0.384030418,0.277472527,-0.096344
000051.OF,,,-0.115230461,-0.234428086,0.094674556,-0.05,0.506401138,0.088762984,-0.079791847,0.226201697,-0.225980015,0.358490566,0.277266082,-0.046815
004695.OF,,,,,,,,,,,,,0.277120031,-0.100241
460300.OF,,,,,,-0.045454545,0.466466165,0.095843588,-0.080099813,0.206293232,-0.225445783,0.359954076,0.27707682,-0.045615
501069.OF,,,,,,,,,,,,,0.27677465,0.040208
001273.OF,,,,,,,,,0.004775549,0.050380228,-0.152941176,0.050213675,0.276703967,-0.013546
501037.OF,,,,,,,,,,,-0.299842188,0.275882795,0.27664586,0.164299
501060.OF,,,,,,,,,,,,0.379753615,0.276630435,0.10357
005053.OF,,,,,,,,,,,-0.222188906,0.433179131,0.276607191,0.026689
163823.OF,,,,,,0.025641026,0.207692308,0.234164624,0.003972195,0.037586548,0.032793136,0.149252354,0.276443659,0.011703
005541.OF,,,,,,,,,,,,0.473510752,0.276392306,0.138356
007550.OF,,,,,,,,,,,,,0.275988428,-0.100892
005305.OF,,,,,,,,,,,,,0.275790857,-0.013686
162717.OF,,,,,,,,,,0.010989011,-0.235177866,0.42118863,0.275454545,0.045189
159916.OF,,,,,0.024342685,-0.079398219,0.548826041,0.184496124,-0.044502618,0.451674277,-0.234285714,0.545666165,0.275447378,-0.037698
005542.OF,,,,,,,,,,,,0.471954534,0.275082536,0.137494
000613.OF,,,,,,,,0.067464492,-0.077649699,0.208110192,-0.23276425,0.345695525,0.274790373,-0.037271
005417.OF,,,,,,,,,,,,0.277267029,0.274333388,0.081707
005959.OF,,,,,,,,,,,,0.334438503,0.274184499,-0.034092
005644.OF,,,,,,,,,,,,0.162019864,0.27412213,-0.076053
000968.OF,,,,,,,,,-0.150608788,0.123714553,-0.24560917,0.229383654,0.274095485,-0.126105
515870.OF,,,,,,,,,,,,,0.274039399,0.06782
512590.OF,,,,,,,,,,,,,0.27397131,0.110601
006131.OF,,,,,,,,,,,,0.355223881,0.273907276,-0.047383
005880.OF,,,,,,,,,,,,0.261759783,0.273891786,-0.080534
006402.OF,,,,,,,,,,,,,0.273829354,0.329459
481009.OF,,,-0.117927019,-0.235344645,0.086060606,-0.061830357,0.51439448,0.066214102,-0.09132824,0.21944548,-0.224525113,0.350856879,0.273456652,-0.048314
501061.OF,,,,,,,,,,,,0.373820755,0.273351541,0.101544
400020.OF,,,,,,,,,,,,,0.273176292,0.073262
460009.OF,,,,-0.225711382,0.081047382,0.078431372,0.064171123,0.691457287,-0.007130125,0.192239264,-0.255734305,0.310344828,0.272853186,0.174102
005658.OF,,,,,,,,,,,,0.354581673,0.272720588,-0.048876
006013.OF,,,,,,,,,,,,,0.272509499,0.082737
003366.OF,,,,,,,,,,0.012987013,-0.356015779,0.366003063,0.272421525,-0.059031
000478.OF,,,,,,,,0.644128373,0.011578901,0.032190159,-0.313902107,0.276257122,0.272259692,0.192639
000916.OF,,,,,,,,,-0.043077466,0.148820327,-0.176263246,0.276842105,0.272052762,0.229423
002982.OF,,,,,,,,,,0.119592346,-0.247352777,0.227199803,0.271621078,-0.127402
001413.OF,,,,,,,,,0.029411765,0.061793708,-0.142870562,0.163506849,0.271451446,-0.025039
005255.OF,,,,,,,,,,,,0.145702903,0.270144064,-0.038173
161123.OF,,,,,,,,,-0.201171729,-0.121508864,-0.37076244,0.260053301,0.269759695,0.128391
006014.OF,,,,,,,,,,,,,0.269380648,0.080769
000043.OF,,,,,,,0.068383659,0.069825436,0.10955711,0.158263305,0.004232164,0.310054184,0.269301471,0.115496
003882.OF,,,,,,,,,,,0.012828736,0.243282367,0.269102023,0.041628
005881.OF,,,,,,,,,,,,0.263488012,0.268781463,-0.083275
005386.OF,,,,,,,,,,,,0.256206657,0.268728522,0.033383
512040.OF,,,,,,,,,,,,0.235851041,0.268641471,0.209541
006937.OF,,,,,,,,,,,,,0.268329297,-0.05116
005306.OF,,,,,,,,,,,,,0.268281191,-0.018203
001972.OF,,,,,,,,,,0.244861483,-0.23689878,0.410159925,0.268178786,-0.090479
740001.OF,,,,,,0.370689655,0.330188679,0.284554278,-0.017319277,0.076628352,-0.285409253,0.120517928,0.267555556,-0.010519
161631.OF,,,,,,,,,,,-0.305061954,0.591292329,0.267523669,-0.004043
460220.OF,,,,,-0.001488095,0.059612519,0.454289733,0.213733075,-0.185657371,0.093737769,-0.23510467,0.300935673,0.267463814,0.104979
005387.OF,,,,,,,,,,,,0.256917205,0.267353952,0.032674
161026.OF,,,,,,,,0.072475627,-0.152956139,0.147434928,-0.252311391,0.321644993,0.267249915,0.009017
001414.OF,,,,,,,,,0.016815035,0.057083064,-0.162871478,0.162402028,0.267228557,-0.027152
165806.OF,,,,,,-0.042410714,0.311188811,0.179555556,-0.175584024,0.215722121,-0.296390977,0.304445394,0.267141804,-0.020882
165810.OF,,,,,,,,,,,,0.304445394,0.267141804,-0.020882
006551.OF,,,,,,,,,,,,0.296351824,0.266692367,0.362651
005493.OF,,,,,,,,,,,,0.187437687,0.266687657,0.074074
510600.OF,,,,,,,,,,,,0.398853291,0.266574888,-0.06608
003883.OF,,,,,,,,,,,0.011188555,0.242517685,0.266569343,0.039938
001455.OF,,,,,,,,,-0.167689162,0.00982801,-0.294403893,0.255172414,0.266483516,0.121475
002161.OF,,,,,,,,,,,-0.249781659,0.188591385,0.266405485,0.019335
005633.OF,,,,,,,,,,,,0.269510603,0.265833946,0.188221
510680.OF,,,,,,,0.428571429,0.247848286,0.051145663,0.296502252,-0.173836586,0.349755996,0.265779453,-0.073992
510710.OF,,,,,,,,,-0.033292902,0.304114568,-0.17381063,0.380636871,0.265662265,-0.089415
004128.OF,,,,,,,,,,,-0.087166774,0.156352096,0.265660316,0.003189
001447.OF,,,,,,,,,0.027546878,0.08578685,0.036212423,0.09188195,0.265620214,0.055236
006199.OF,,,,,,,,,,,,,0.26551481,0.076762
002085.OF,,,,,,,,,-0.016,0.219512195,-0.210833333,0.197465681,0.265432099,0.055749
000172.OF,,,,,,,0.704170708,0.247740866,-0.013561887,0.221009098,-0.225369596,0.335200747,0.264930895,0.015931
512930.OF,,,,,,,,,,,,,0.264703393,0.024088
673010.OF,,,,,-0.004474273,0.086516854,0.286452947,0.35162197,-0.119069767,0.093980993,-0.247104247,0.375641026,0.264678472,-0.067797
004617.OF,,,,,,,,,,,-0.118969134,0.236621315,0.2644984,0.057834
006128.OF,,,,,,,,,,,,0.244462104,0.263649425,0.280526
002387.OF,,,,,,,,,,0.352688172,,-0.043098824,0.263528997,0.014509
002581.OF,,,,,,,,,,0.157258065,-0.038327526,0.13134058,0.263410729,0.047529
004702.OF,,,,,,,,,,,-0.179135933,0.472400513,0.263295554,0.00069
004618.OF,,,,,,,,,,,-0.120767156,0.235060214,0.263179531,0.056993
002423.OF,,,,,,,,,,0.198487713,-0.005783386,0.264939186,0.262959866,0.104932
001277.OF,,,,,,,,,-0.084090909,0.029776675,-0.231325301,0.247648903,0.262562814,-0.035821
001464.OF,,,,,,,,,0.013820336,0.06840999,-0.085354025,0.129374337,0.262236629,0.048536
080006.OF,,,,-0.213942308,0.091697646,0.179341657,0.051973051,0.001829826,-0.012785388,0.274745606,-0.183599419,0.197333333,0.262063846,-0.088235
001103.OF,,,,,,,,,0.012282497,0.271991911,-0.096263374,0.7,0.261822376,-0.040219
510590.OF,,,,,,,,,,,,0.273022065,0.261370349,0.146146
007460.OF,,,,,,,,,,,,,0.261367104,0.290674
530015.OF,,,,,0.022798287,-0.076601041,0.517338561,0.181054672,-0.046632479,0.41662483,-0.222053463,0.514642718,0.260849016,-0.035849
007923.OF,,,,,,,,,,,,,0.260842037,0.016721
008052.OF,,,,,,,,,,,,,0.26064787,-0.109763
002582.OF,,,,,,,,,,0.079717457,-0.039252336,0.127431907,0.260569456,0.045859
160724.OF,,,,,,,,,,,,0.353318825,0.260310729,-0.052442
003446.OF,,,,,,,,,,0.320228216,-0.207420852,0.442924139,0.260289377,0.160847
004153.OF,,,,,,,,,,0.092,-0.008241758,0.231260583,0.260204082,0.049933
005494.OF,,,,,,,,,,,,0.18206862,0.260169492,0.070276
510290.OF,,,,,-0.010457677,0.143105806,0.448553404,0.38256495,-0.164123174,0.045546098,-0.291759881,0.31227516,0.260163145,0.185494
006857.OF,,,,,,,,,,,,,0.259762634,-0.186522
007040.OF,,,,,,,,,,,,,0.259455979,0.000256
005616.OF,,,,,,,,,,,,0.340731854,0.259418345,0.141964
008396.OF,,,,,,,,,,,,,0.259074093,0.15756
001823.OF,,,,,,,,,0.001984127,0.067581862,-0.087857848,0.125541126,0.258827291,0.046677
501002.OF,,,,,,,,,,-0.054545455,-0.37854251,0.417752443,0.258587019,-0.011501
002885.OF,,,,,,,,,,,-0.268404755,0.21518296,0.258202247,0.006876
002159.OF,,,,,,,,,0.046,-0.053537285,-0.163636364,0.04468599,0.258150289,-0.083433
003447.OF,,,,,,,,,,0.294953656,-0.207520099,0.436158965,0.257993132,0.159044
004154.OF,,,,,,,,,,0.086,-0.015653775,0.231585564,0.257981018,0.049383
410009.OF,,,,,-0.028989397,0.003040774,0.188921042,0.284538711,0.013985383,-0.058729311,-0.273303082,0.333680239,0.257827747,-0.04903
005323.OF,,,,,,,,,,,,0.292538916,0.257682724,0.052721
004814.OF,,,,,,,,,,,,0.441561778,0.257662153,0.192052
006537.OF,,,,,,,,,,,,,0.257620164,-0.080168
001318.OF,,,,,,,,,0.031416191,0.003628378,-0.121967463,0.120489761,0.257615318,0.062284
502013.OF,,,,,,,,,-0.148590654,0.129332073,-0.25865091,0.183881583,0.257461542,0.024279
007924.OF,,,,,,,,,,,,,0.257377975,0.014755
005698.OF,,,,,,,,,,,,,0.257249449,-0.05348
005324.OF,,,,,,,,,,,,0.291539975,0.257097355,0.051997
519651.OF,,,,,,,,,-0.350176263,0.090415913,-0.295190713,0.550588235,0.256449165,-0.11715
001223.OF,,,,,,,,,,0.033898305,-0.215846995,0.336817654,0.256298871,-0.11065
004707.OF,,,,,,,,,,,-0.200642221,0.392769211,0.256140677,0.07392
007512.OF,,,,,,,,,,,,,0.255885453,0.010072
008053.OF,,,,,,,,,,,,,0.25554889,-0.112438
008397.OF,,,,,,,,,,,,,0.255374463,0.154918
510090.OF,,,,-0.182978723,0.151041667,-0.080316742,0.64698647,0.023226288,-0.047076856,0.285309436,-0.168583517,0.377293578,0.255099917,0.010532
006858.OF,,,,,,,,,,,,,0.25464523,-0.18892
006363.OF,,,,,,,,,,,,0.517494797,0.254575065,-0.03949
004008.OF,,,,,,,,,,,-0.063102224,0.098206001,0.2539306,0.059281
020022.OF,,,,,,,,,,,-0.187760779,0.473458904,0.253922138,0.2405
002060.OF,,,,,,,,,0.026595745,0.007963922,-0.100618753,0.11864945,0.253855615,0.059915
006972.OF,,,,,,,,,,,,,0.253797171,0.176109
002292.OF,,,,,,,,,,0.027888446,-0.056395349,0.123947422,0.252718136,0.021151
002376.OF,,,,,,,,,,0.152856903,-0.28440367,0.497435897,0.252559057,-0.018246
160925.OF,,,,,,,,,,,,,0.252299232,-0.07556
004009.OF,,,,,,,,,,,-0.067048122,0.094511716,0.251883378,0.058537
006748.OF,,,,,,,,,,,,0.204618153,0.25184632,0.195811
001829.OF,,,,,,,,,,-0.105357143,-0.264471058,0.314789688,0.251805986,0.27535
160137.OF,,,,,,,,,-0.197835804,0.145468379,-0.294929647,0.458222682,0.251398467,-0.018746
159910.OF,,,,,0.009408269,-0.05494236,0.533220867,0.21853576,-0.058623324,0.352984579,-0.264438021,0.492734282,0.25116718,-0.02354
004719.OF,,,,,,,,,,,-0.202466066,0.388592958,0.250935629,0.071429
006675.OF,,,,,,,,,,,,,0.250917554,-0.056677
000962.OF,,,,,,,,,-0.164187738,0.010874938,-0.300929095,0.269865697,0.250633469,0.137509
159922.OF,,,,,,,0.384867992,0.40063234,-0.152638934,0.01866358,-0.322348656,0.279971516,0.250246765,0.139539
003601.OF,,,,,,,,,,0.074178135,0.028712871,0.064261957,0.25019157,0.034921
000845.OF,,,,,,,,0.642037303,0.02186258,0.109642302,-0.263167926,0.482478216,0.249871921,-0.072108
519127.OF,,,,,,,,0.226487524,0.079029734,0.061638869,-0.056693989,0.26647357,0.249857061,0.022928
002558.OF,,,,,,,,,,0.077399381,0.098659004,0.386224935,0.249685535,0.070458
006611.OF,,,,,,,,,,,,0.267922554,0.249442839,0.122481
000423.OF,,,,,,,0.015984016,0.058013766,-0.011152416,0.345864662,-0.203910615,0.453508772,0.249245625,-0.017874
570006.OF,,,,-0.247232472,0.096813725,0.176536313,0.275403609,0.63361208,-0.269161135,0.090008258,-0.220454545,0.417881438,0.249178466,-0.012676
003839.OF,,,,,,,,,,0.145801911,0.007634928,0.212941996,0.249156315,0.042651
001237.OF,,,,,,,,,-0.036113179,0.277327153,-0.172361657,0.34989648,0.249097799,-0.084435
005955.OF,,,,,,,,,,,,0.296353763,0.248952723,0.004432
006274.OF,,,,,,,,,,,,0.240534077,0.248915663,-0.085793
502053.OF,,,,,,,,,-0.173059295,-0.111946885,-0.235957047,0.420006052,0.248834517,-0.007364
007735.OF,,,,,,,,,,,,,0.248675041,0.172732
673030.OF,,,,,,,,,0.020060181,0.118977384,-0.028011,0.179625807,0.248341994,0.062107
001865.OF,,,,,,,,,-0.029910269,0.344295992,-0.20412844,0.451488953,0.248180013,-0.018558
005919.OF,,,,,,,,,,,,0.267359213,0.248166523,0.135747
002559.OF,,,,,,,,,,0.074380165,0.091346154,0.385022026,0.248091603,0.069317
005737.OF,,,,,,,,,,,,0.348446069,0.247921186,-0.085102
002458.OF,,,,,,,,,,,,,0.247909091,0.065491
004829.OF,,,,,,,,,,,-0.078433288,0.266878643,0.247720238,0.038085
004815.OF,,,,,,,,,,,,0.432020658,0.247588135,0.185011
000433.OF,,,,,,,0.089,0.280991736,-0.169175627,0.090595341,-0.232594937,0.370103093,0.247554552,0.636369
004760.OF,,,,,,,,,,,,0.112778763,0.247544706,0.028043
006279.OF,,,,,,,,,,,,2.682444301,0.247533452,-0.059626
002768.OF,,,,,,,,,,0.032934132,0.015458937,0.104757374,0.2475239,0.025889
519177.OF,,,,,,,,,0.146560319,0.053913043,-0.058580858,0.264680105,0.247401247,0.021127
001499.OF,,,,,,,,,0.055500496,0.077414392,0.016002748,0.15761473,0.247305674,0.063845
004871.OF,,,,,,,,,,,-0.16402481,0.469084913,0.247234247,-0.022689
007191.OF,,,,,,,,,,,,,0.246814889,0.192012
003840.OF,,,,,,,,,,0.144825505,0.006149521,0.21077447,0.246772914,0.040951
003602.OF,,,,,,,,,,0.075301205,0.027695351,0.064261957,0.246359366,0.032643
004761.OF,,,,,,,,,,,,0.111721265,0.246154543,0.027361
007326.OF,,,,,,,,,,,,,0.24607558,0.063109
006280.OF,,,,,,,,,,,,0.046765472,0.245958098,-0.060427
502010.OF,,,,,,,,,-0.152993247,-0.066397772,-0.232439917,0.436783611,0.245857851,-0.029323
202025.OF,,,,,-0.013513514,0.133160558,0.411021564,0.33243285,-0.153044083,0.042131181,-0.280173262,0.293034282,0.245804541,0.180496
001352.OF,,,,,,,,,0.011787819,0.115533981,-0.007832898,0.192105263,0.245781469,0.009068
000432.OF,,,,,,,,0.28009084,-0.062093436,-0.063682219,-0.113131313,0.372057707,0.245711123,0.042203
005646.OF,,,,,,,,,,,,0.185789726,0.245242915,-0.056653
210010.OF,,,,,,-0.034513716,0.138340738,0.145694464,0.034135583,0.067315716,0.03118756,0.123615228,0.244844955,0.061895
007770.OF,,,,,,,,,,,,,0.244842714,0.305939
378006.OF,,,,,0.203282828,-0.023084995,0.024704619,-0.150943396,-0.011111111,0.418227216,-0.200704225,0.226872247,0.244793537,-0.099445
515010.OF,,,,,,,,,,,,,0.244752624,-0.022885
006214.OF,,,,,,,,,,,,0.259618639,0.243908993,0.136459
002871.OF,,,,,,,,,,0.069313934,-0.312104318,0.271153846,0.243570348,0.244178
006215.OF,,,,,,,,,,,,0.257784296,0.242622657,0.135701
004316.OF,,,,,,,,,,,-0.142621038,0.460369656,0.242254833,0.07988
002137.OF,,,,,,,,,-0.006993007,0.023742455,0.001572327,0.204866562,0.242019544,0.179583
001548.OF,,,,,,,,,-0.035841101,0.274945333,-0.166004694,0.371144063,0.241869277,-0.094584
510550.OF,,,,,,,,,,,,0.251125563,0.241503399,0.116135
005956.OF,,,,,,,,,,,,0.283448477,0.241470811,-0.000061
001877.OF,,,,,,,,,,-0.157091562,-0.272630458,0.327964861,0.241455347,0.488632
001303.OF,,,,,,,,,0.017839445,0.087633885,-0.166517457,0.085929108,0.241345203,0.028685
001157.OF,,,,,,,,,0.002879079,0.086889952,-0.002729354,0.153262117,0.241215647,0.044221
004317.OF,,,,,,,,,,,-0.143371968,0.458328596,0.241150787,0.079088
000972.OF,,,,,,,,,-0.061147695,0.078156313,-0.142193309,0.339111593,0.241100324,-0.12236
